,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,image_name,tags,weather,land,combined_tags
27984,27984,27984,27984,27984,train_27984,clear primary,clear,primary,primary clear
27985,27985,27985,27985,27985,train_27985,haze primary,haze,primary,primary haze
27986,27986,27986,27986,27986,train_27986,clear primary water,clear,primary water,primary water clear
27987,27987,27987,27987,27987,train_27987,clear primary,clear,primary,primary clear
27988,27988,27988,27988,27988,train_27988,clear primary water,clear,primary water,primary water clear
27989,27989,27989,27989,27989,train_27989,clear primary road water,clear,primary water,primary water clear
27990,27990,27990,27990,27990,train_27990,clear primary,clear,primary,primary clear
27991,27991,27991,27991,27991,train_27991,clear primary,clear,primary,primary clear
27992,27992,27992,27992,27992,train_27992,clear primary,clear,primary,primary clear
27993,27993,27993,27993,27993,train_27993,agriculture cultivation partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
27994,27994,27994,27994,27994,train_27994,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
27995,27995,27995,27995,27995,train_27995,clear primary,clear,primary,primary clear
27996,27996,27996,27996,27996,train_27996,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
27997,27997,27997,27997,27997,train_27997,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
27998,27998,27998,27998,27998,train_27998,agriculture clear habitation primary road,clear,primary other,primary other clear
27999,27999,27999,27999,27999,train_27999,artisinal_mine clear primary water,clear,primary water other,primary water other clear
28000,28000,28000,28000,28000,train_28000,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28001,28001,28001,28001,28001,train_28001,clear primary,clear,primary,primary clear
28002,28002,28002,28002,28002,train_28002,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28003,28003,28003,28003,28003,train_28003,clear primary,clear,primary,primary clear
28004,28004,28004,28004,28004,train_28004,clear primary,clear,primary,primary clear
28005,28005,28005,28005,28005,train_28005,haze primary,haze,primary,primary haze
28006,28006,28006,28006,28006,train_28006,clear primary,clear,primary,primary clear
28007,28007,28007,28007,28007,train_28007,clear water,clear,water,water clear
28008,28008,28008,28008,28008,train_28008,clear primary,clear,primary,primary clear
28009,28009,28009,28009,28009,train_28009,clear primary,clear,primary,primary clear
28010,28010,28010,28010,28010,train_28010,clear primary,clear,primary,primary clear
28011,28011,28011,28011,28011,train_28011,agriculture haze primary,haze,primary other,primary other haze
28012,28012,28012,28012,28012,train_28012,agriculture clear primary,clear,primary other,primary other clear
28013,28013,28013,28013,28013,train_28013,agriculture haze primary,haze,primary other,primary other haze
28014,28014,28014,28014,28014,train_28014,clear cultivation primary water,clear,primary water other,primary water other clear
28015,28015,28015,28015,28015,train_28015,clear primary,clear,primary,primary clear
28016,28016,28016,28016,28016,train_28016,agriculture clear cultivation primary,clear,primary other,primary other clear
28017,28017,28017,28017,28017,train_28017,clear primary,clear,primary,primary clear
28018,28018,28018,28018,28018,train_28018,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28019,28019,28019,28019,28019,train_28019,artisinal_mine clear primary road water,clear,primary water other,primary water other clear
28020,28020,28020,28020,28020,train_28020,agriculture clear cultivation primary water,clear,primary water other,primary water other clear
28021,28021,28021,28021,28021,train_28021,agriculture clear habitation primary road water,clear,primary water other,primary water other clear
28022,28022,28022,28022,28022,train_28022,agriculture clear primary,clear,primary other,primary other clear
28023,28023,28023,28023,28023,train_28023,clear primary,clear,primary,primary clear
28024,28024,28024,28024,28024,train_28024,agriculture clear primary,clear,primary other,primary other clear
28025,28025,28025,28025,28025,train_28025,clear primary water,clear,primary water,primary water clear
28026,28026,28026,28026,28026,train_28026,clear primary,clear,primary,primary clear
28027,28027,28027,28027,28027,train_28027,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28028,28028,28028,28028,28028,train_28028,clear primary,clear,primary,primary clear
28029,28029,28029,28029,28029,train_28029,haze primary,haze,primary,primary haze
28030,28030,28030,28030,28030,train_28030,cultivation haze primary,haze,primary other,primary other haze
28031,28031,28031,28031,28031,train_28031,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28032,28032,28032,28032,28032,train_28032,clear primary water,clear,primary water,primary water clear
28033,28033,28033,28033,28033,train_28033,clear primary,clear,primary,primary clear
28034,28034,28034,28034,28034,train_28034,agriculture clear primary,clear,primary other,primary other clear
28035,28035,28035,28035,28035,train_28035,partly_cloudy primary road,partly_cloudy,primary,primary partly_cloudy
28036,28036,28036,28036,28036,train_28036,clear primary,clear,primary,primary clear
28037,28037,28037,28037,28037,train_28037,clear primary,clear,primary,primary clear
28038,28038,28038,28038,28038,train_28038,clear primary road,clear,primary,primary clear
28039,28039,28039,28039,28039,train_28039,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28040,28040,28040,28040,28040,train_28040,agriculture clear habitation primary road,clear,primary other,primary other clear
28041,28041,28041,28041,28041,train_28041,clear primary,clear,primary,primary clear
28042,28042,28042,28042,28042,train_28042,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
28043,28043,28043,28043,28043,train_28043,agriculture clear primary,clear,primary other,primary other clear
28044,28044,28044,28044,28044,train_28044,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
28045,28045,28045,28045,28045,train_28045,clear primary,clear,primary,primary clear
28046,28046,28046,28046,28046,train_28046,clear primary,clear,primary,primary clear
28047,28047,28047,28047,28047,train_28047,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28048,28048,28048,28048,28048,train_28048,clear primary,clear,primary,primary clear
28049,28049,28049,28049,28049,train_28049,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28050,28050,28050,28050,28050,train_28050,haze primary,haze,primary,primary haze
28051,28051,28051,28051,28051,train_28051,clear primary,clear,primary,primary clear
28052,28052,28052,28052,28052,train_28052,clear primary,clear,primary,primary clear
28053,28053,28053,28053,28053,train_28053,clear primary,clear,primary,primary clear
28054,28054,28054,28054,28054,train_28054,clear primary water,clear,primary water,primary water clear
28055,28055,28055,28055,28055,train_28055,clear primary,clear,primary,primary clear
28056,28056,28056,28056,28056,train_28056,clear primary,clear,primary,primary clear
28057,28057,28057,28057,28057,train_28057,cloudy,cloudy,none,none cloudy
28058,28058,28058,28058,28058,train_28058,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28059,28059,28059,28059,28059,train_28059,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28060,28060,28060,28060,28060,train_28060,bare_ground clear cultivation habitation primary water,clear,primary water other,primary water other clear
28061,28061,28061,28061,28061,train_28061,cloudy,cloudy,none,none cloudy
28062,28062,28062,28062,28062,train_28062,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28063,28063,28063,28063,28063,train_28063,agriculture clear primary,clear,primary other,primary other clear
28064,28064,28064,28064,28064,train_28064,agriculture clear primary road,clear,primary other,primary other clear
28065,28065,28065,28065,28065,train_28065,clear primary water,clear,primary water,primary water clear
28066,28066,28066,28066,28066,train_28066,agriculture habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28067,28067,28067,28067,28067,train_28067,clear primary,clear,primary,primary clear
28068,28068,28068,28068,28068,train_28068,agriculture clear primary,clear,primary other,primary other clear
28069,28069,28069,28069,28069,train_28069,agriculture clear primary,clear,primary other,primary other clear
28070,28070,28070,28070,28070,train_28070,agriculture clear primary road water,clear,primary water other,primary water other clear
28071,28071,28071,28071,28071,train_28071,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28072,28072,28072,28072,28072,train_28072,cloudy,cloudy,none,none cloudy
28073,28073,28073,28073,28073,train_28073,clear primary,clear,primary,primary clear
28074,28074,28074,28074,28074,train_28074,agriculture cultivation partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28075,28075,28075,28075,28075,train_28075,agriculture clear primary road,clear,primary other,primary other clear
28076,28076,28076,28076,28076,train_28076,agriculture clear cultivation primary road water,clear,primary water other,primary water other clear
28077,28077,28077,28077,28077,train_28077,clear water,clear,water,water clear
28078,28078,28078,28078,28078,train_28078,agriculture clear habitation primary road,clear,primary other,primary other clear
28079,28079,28079,28079,28079,train_28079,agriculture clear primary,clear,primary other,primary other clear
28080,28080,28080,28080,28080,train_28080,clear primary,clear,primary,primary clear
28081,28081,28081,28081,28081,train_28081,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28082,28082,28082,28082,28082,train_28082,clear primary,clear,primary,primary clear
28083,28083,28083,28083,28083,train_28083,clear habitation primary road water,clear,primary water other,primary water other clear
28084,28084,28084,28084,28084,train_28084,agriculture cultivation haze primary road,haze,primary other,primary other haze
28085,28085,28085,28085,28085,train_28085,clear primary,clear,primary,primary clear
28086,28086,28086,28086,28086,train_28086,agriculture clear primary,clear,primary other,primary other clear
28087,28087,28087,28087,28087,train_28087,clear primary,clear,primary,primary clear
28088,28088,28088,28088,28088,train_28088,clear primary,clear,primary,primary clear
28089,28089,28089,28089,28089,train_28089,cloudy,cloudy,none,none cloudy
28090,28090,28090,28090,28090,train_28090,clear primary,clear,primary,primary clear
28091,28091,28091,28091,28091,train_28091,agriculture habitation partly_cloudy primary road water,partly_cloudy,primary water other,primary water other partly_cloudy
28092,28092,28092,28092,28092,train_28092,clear primary,clear,primary,primary clear
28093,28093,28093,28093,28093,train_28093,agriculture clear primary,clear,primary other,primary other clear
28094,28094,28094,28094,28094,train_28094,clear primary road water,clear,primary water,primary water clear
28095,28095,28095,28095,28095,train_28095,agriculture clear cultivation primary road water,clear,primary water other,primary water other clear
28096,28096,28096,28096,28096,train_28096,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28097,28097,28097,28097,28097,train_28097,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28098,28098,28098,28098,28098,train_28098,clear primary,clear,primary,primary clear
28099,28099,28099,28099,28099,train_28099,clear primary,clear,primary,primary clear
28100,28100,28100,28100,28100,train_28100,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28101,28101,28101,28101,28101,train_28101,cloudy,cloudy,none,none cloudy
28102,28102,28102,28102,28102,train_28102,agriculture clear habitation road,clear,other,other clear
28103,28103,28103,28103,28103,train_28103,clear primary,clear,primary,primary clear
28104,28104,28104,28104,28104,train_28104,clear primary,clear,primary,primary clear
28105,28105,28105,28105,28105,train_28105,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
28106,28106,28106,28106,28106,train_28106,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28107,28107,28107,28107,28107,train_28107,haze primary road water,haze,primary water,primary water haze
28108,28108,28108,28108,28108,train_28108,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28109,28109,28109,28109,28109,train_28109,clear primary selective_logging,clear,primary other,primary other clear
28110,28110,28110,28110,28110,train_28110,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28111,28111,28111,28111,28111,train_28111,agriculture clear primary,clear,primary other,primary other clear
28112,28112,28112,28112,28112,train_28112,agriculture clear primary,clear,primary other,primary other clear
28113,28113,28113,28113,28113,train_28113,agriculture clear primary,clear,primary other,primary other clear
28114,28114,28114,28114,28114,train_28114,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28115,28115,28115,28115,28115,train_28115,agriculture clear primary road water,clear,primary water other,primary water other clear
28116,28116,28116,28116,28116,train_28116,clear primary,clear,primary,primary clear
28117,28117,28117,28117,28117,train_28117,clear primary,clear,primary,primary clear
28118,28118,28118,28118,28118,train_28118,agriculture clear cultivation primary water,clear,primary water other,primary water other clear
28119,28119,28119,28119,28119,train_28119,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28120,28120,28120,28120,28120,train_28120,clear primary,clear,primary,primary clear
28121,28121,28121,28121,28121,train_28121,clear primary,clear,primary,primary clear
28122,28122,28122,28122,28122,train_28122,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28123,28123,28123,28123,28123,train_28123,agriculture clear cultivation primary water,clear,primary water other,primary water other clear
28124,28124,28124,28124,28124,train_28124,clear primary,clear,primary,primary clear
28125,28125,28125,28125,28125,train_28125,clear primary water,clear,primary water,primary water clear
28126,28126,28126,28126,28126,train_28126,agriculture haze primary road water,haze,primary water other,primary water other haze
28127,28127,28127,28127,28127,train_28127,clear primary,clear,primary,primary clear
28128,28128,28128,28128,28128,train_28128,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28129,28129,28129,28129,28129,train_28129,clear primary,clear,primary,primary clear
28130,28130,28130,28130,28130,train_28130,clear primary,clear,primary,primary clear
28131,28131,28131,28131,28131,train_28131,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28132,28132,28132,28132,28132,train_28132,clear primary water,clear,primary water,primary water clear
28133,28133,28133,28133,28133,train_28133,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28134,28134,28134,28134,28134,train_28134,agriculture clear primary water,clear,primary water other,primary water other clear
28135,28135,28135,28135,28135,train_28135,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28136,28136,28136,28136,28136,train_28136,agriculture clear habitation primary road,clear,primary other,primary other clear
28137,28137,28137,28137,28137,train_28137,clear primary,clear,primary,primary clear
28138,28138,28138,28138,28138,train_28138,clear primary,clear,primary,primary clear
28139,28139,28139,28139,28139,train_28139,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28140,28140,28140,28140,28140,train_28140,agriculture clear habitation primary road,clear,primary other,primary other clear
28141,28141,28141,28141,28141,train_28141,clear primary road water,clear,primary water,primary water clear
28142,28142,28142,28142,28142,train_28142,agriculture clear cultivation primary,clear,primary other,primary other clear
28143,28143,28143,28143,28143,train_28143,agriculture clear primary,clear,primary other,primary other clear
28144,28144,28144,28144,28144,train_28144,clear habitation primary road water,clear,primary water other,primary water other clear
28145,28145,28145,28145,28145,train_28145,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28146,28146,28146,28146,28146,train_28146,clear primary,clear,primary,primary clear
28147,28147,28147,28147,28147,train_28147,clear primary road water,clear,primary water,primary water clear
28148,28148,28148,28148,28148,train_28148,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28149,28149,28149,28149,28149,train_28149,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28150,28150,28150,28150,28150,train_28150,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28151,28151,28151,28151,28151,train_28151,clear habitation primary road water,clear,primary water other,primary water other clear
28152,28152,28152,28152,28152,train_28152,clear primary water,clear,primary water,primary water clear
28153,28153,28153,28153,28153,train_28153,clear primary road water,clear,primary water,primary water clear
28154,28154,28154,28154,28154,train_28154,clear primary,clear,primary,primary clear
28155,28155,28155,28155,28155,train_28155,agriculture habitation haze primary road,haze,primary other,primary other haze
28156,28156,28156,28156,28156,train_28156,artisinal_mine clear primary road water,clear,primary water other,primary water other clear
28157,28157,28157,28157,28157,train_28157,clear cultivation primary,clear,primary other,primary other clear
28158,28158,28158,28158,28158,train_28158,clear primary,clear,primary,primary clear
28159,28159,28159,28159,28159,train_28159,clear primary,clear,primary,primary clear
28160,28160,28160,28160,28160,train_28160,clear primary,clear,primary,primary clear
28161,28161,28161,28161,28161,train_28161,clear primary,clear,primary,primary clear
28162,28162,28162,28162,28162,train_28162,clear primary,clear,primary,primary clear
28163,28163,28163,28163,28163,train_28163,clear primary,clear,primary,primary clear
28164,28164,28164,28164,28164,train_28164,agriculture clear primary road,clear,primary other,primary other clear
28165,28165,28165,28165,28165,train_28165,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28166,28166,28166,28166,28166,train_28166,clear primary,clear,primary,primary clear
28167,28167,28167,28167,28167,train_28167,clear primary,clear,primary,primary clear
28168,28168,28168,28168,28168,train_28168,clear cultivation habitation primary water,clear,primary water other,primary water other clear
28169,28169,28169,28169,28169,train_28169,agriculture clear primary water,clear,primary water other,primary water other clear
28170,28170,28170,28170,28170,train_28170,agriculture habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28171,28171,28171,28171,28171,train_28171,clear primary,clear,primary,primary clear
28172,28172,28172,28172,28172,train_28172,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28173,28173,28173,28173,28173,train_28173,clear primary,clear,primary,primary clear
28174,28174,28174,28174,28174,train_28174,agriculture clear habitation primary road,clear,primary other,primary other clear
28175,28175,28175,28175,28175,train_28175,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28176,28176,28176,28176,28176,train_28176,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28177,28177,28177,28177,28177,train_28177,clear primary,clear,primary,primary clear
28178,28178,28178,28178,28178,train_28178,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28179,28179,28179,28179,28179,train_28179,clear primary,clear,primary,primary clear
28180,28180,28180,28180,28180,train_28180,clear habitation primary road water,clear,primary water other,primary water other clear
28181,28181,28181,28181,28181,train_28181,agriculture clear habitation primary road,clear,primary other,primary other clear
28182,28182,28182,28182,28182,train_28182,cloudy,cloudy,none,none cloudy
28183,28183,28183,28183,28183,train_28183,clear primary,clear,primary,primary clear
28184,28184,28184,28184,28184,train_28184,clear water,clear,water,water clear
28185,28185,28185,28185,28185,train_28185,clear primary,clear,primary,primary clear
28186,28186,28186,28186,28186,train_28186,clear primary,clear,primary,primary clear
28187,28187,28187,28187,28187,train_28187,clear primary,clear,primary,primary clear
28188,28188,28188,28188,28188,train_28188,clear primary,clear,primary,primary clear
28189,28189,28189,28189,28189,train_28189,clear primary,clear,primary,primary clear
28190,28190,28190,28190,28190,train_28190,agriculture clear cultivation primary,clear,primary other,primary other clear
28191,28191,28191,28191,28191,train_28191,agriculture clear primary road water,clear,primary water other,primary water other clear
28192,28192,28192,28192,28192,train_28192,clear primary,clear,primary,primary clear
28193,28193,28193,28193,28193,train_28193,clear habitation road,clear,other,other clear
28194,28194,28194,28194,28194,train_28194,agriculture clear primary road,clear,primary other,primary other clear
28195,28195,28195,28195,28195,train_28195,clear primary,clear,primary,primary clear
28196,28196,28196,28196,28196,train_28196,agriculture clear habitation primary,clear,primary other,primary other clear
28197,28197,28197,28197,28197,train_28197,cloudy,cloudy,none,none cloudy
28198,28198,28198,28198,28198,train_28198,clear primary,clear,primary,primary clear
28199,28199,28199,28199,28199,train_28199,cultivation haze primary,haze,primary other,primary other haze
28200,28200,28200,28200,28200,train_28200,agriculture cultivation partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
28201,28201,28201,28201,28201,train_28201,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28202,28202,28202,28202,28202,train_28202,clear primary,clear,primary,primary clear
28203,28203,28203,28203,28203,train_28203,clear primary,clear,primary,primary clear
28204,28204,28204,28204,28204,train_28204,haze primary water,haze,primary water,primary water haze
28205,28205,28205,28205,28205,train_28205,clear primary,clear,primary,primary clear
28206,28206,28206,28206,28206,train_28206,clear primary,clear,primary,primary clear
28207,28207,28207,28207,28207,train_28207,clear primary,clear,primary,primary clear
28208,28208,28208,28208,28208,train_28208,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28209,28209,28209,28209,28209,train_28209,clear primary,clear,primary,primary clear
28210,28210,28210,28210,28210,train_28210,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28211,28211,28211,28211,28211,train_28211,clear primary,clear,primary,primary clear
28212,28212,28212,28212,28212,train_28212,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28213,28213,28213,28213,28213,train_28213,agriculture haze primary,haze,primary other,primary other haze
28214,28214,28214,28214,28214,train_28214,clear primary,clear,primary,primary clear
28215,28215,28215,28215,28215,train_28215,cloudy,cloudy,none,none cloudy
28216,28216,28216,28216,28216,train_28216,haze primary,haze,primary,primary haze
28217,28217,28217,28217,28217,train_28217,clear primary water,clear,primary water,primary water clear
28218,28218,28218,28218,28218,train_28218,agriculture clear primary,clear,primary other,primary other clear
28219,28219,28219,28219,28219,train_28219,agriculture clear primary road,clear,primary other,primary other clear
28220,28220,28220,28220,28220,train_28220,haze primary,haze,primary,primary haze
28221,28221,28221,28221,28221,train_28221,blooming clear primary,clear,primary other,primary other clear
28222,28222,28222,28222,28222,train_28222,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28223,28223,28223,28223,28223,train_28223,agriculture clear,clear,other,other clear
28224,28224,28224,28224,28224,train_28224,agriculture clear habitation primary road,clear,primary other,primary other clear
28225,28225,28225,28225,28225,train_28225,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28226,28226,28226,28226,28226,train_28226,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28227,28227,28227,28227,28227,train_28227,agriculture clear primary road,clear,primary other,primary other clear
28228,28228,28228,28228,28228,train_28228,clear primary,clear,primary,primary clear
28229,28229,28229,28229,28229,train_28229,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28230,28230,28230,28230,28230,train_28230,clear primary,clear,primary,primary clear
28231,28231,28231,28231,28231,train_28231,agriculture clear habitation primary road,clear,primary other,primary other clear
28232,28232,28232,28232,28232,train_28232,clear primary,clear,primary,primary clear
28233,28233,28233,28233,28233,train_28233,clear cultivation primary,clear,primary other,primary other clear
28234,28234,28234,28234,28234,train_28234,clear primary,clear,primary,primary clear
28235,28235,28235,28235,28235,train_28235,agriculture clear primary road,clear,primary other,primary other clear
28236,28236,28236,28236,28236,train_28236,agriculture clear primary,clear,primary other,primary other clear
28237,28237,28237,28237,28237,train_28237,clear primary,clear,primary,primary clear
28238,28238,28238,28238,28238,train_28238,clear primary,clear,primary,primary clear
28239,28239,28239,28239,28239,train_28239,clear cultivation primary,clear,primary other,primary other clear
28240,28240,28240,28240,28240,train_28240,clear primary,clear,primary,primary clear
28241,28241,28241,28241,28241,train_28241,clear primary,clear,primary,primary clear
28242,28242,28242,28242,28242,train_28242,cloudy,cloudy,none,none cloudy
28243,28243,28243,28243,28243,train_28243,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28244,28244,28244,28244,28244,train_28244,cloudy,cloudy,none,none cloudy
28245,28245,28245,28245,28245,train_28245,clear primary water,clear,primary water,primary water clear
28246,28246,28246,28246,28246,train_28246,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28247,28247,28247,28247,28247,train_28247,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28248,28248,28248,28248,28248,train_28248,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
28249,28249,28249,28249,28249,train_28249,cultivation partly_cloudy primary slash_burn,partly_cloudy,primary other,primary other partly_cloudy
28250,28250,28250,28250,28250,train_28250,clear primary,clear,primary,primary clear
28251,28251,28251,28251,28251,train_28251,agriculture habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28252,28252,28252,28252,28252,train_28252,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28253,28253,28253,28253,28253,train_28253,agriculture clear primary road,clear,primary other,primary other clear
28254,28254,28254,28254,28254,train_28254,clear primary,clear,primary,primary clear
28255,28255,28255,28255,28255,train_28255,bare_ground clear habitation primary road,clear,primary other,primary other clear
28256,28256,28256,28256,28256,train_28256,clear primary water,clear,primary water,primary water clear
28257,28257,28257,28257,28257,train_28257,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28258,28258,28258,28258,28258,train_28258,clear primary,clear,primary,primary clear
28259,28259,28259,28259,28259,train_28259,clear primary,clear,primary,primary clear
28260,28260,28260,28260,28260,train_28260,agriculture clear primary,clear,primary other,primary other clear
28261,28261,28261,28261,28261,train_28261,clear primary water,clear,primary water,primary water clear
28262,28262,28262,28262,28262,train_28262,haze primary water,haze,primary water,primary water haze
28263,28263,28263,28263,28263,train_28263,clear primary,clear,primary,primary clear
28264,28264,28264,28264,28264,train_28264,agriculture bare_ground partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
28265,28265,28265,28265,28265,train_28265,clear primary,clear,primary,primary clear
28266,28266,28266,28266,28266,train_28266,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
28267,28267,28267,28267,28267,train_28267,clear primary,clear,primary,primary clear
28268,28268,28268,28268,28268,train_28268,blooming clear primary,clear,primary other,primary other clear
28269,28269,28269,28269,28269,train_28269,clear primary,clear,primary,primary clear
28270,28270,28270,28270,28270,train_28270,agriculture clear primary road,clear,primary other,primary other clear
28271,28271,28271,28271,28271,train_28271,clear primary water,clear,primary water,primary water clear
28272,28272,28272,28272,28272,train_28272,cloudy,cloudy,none,none cloudy
28273,28273,28273,28273,28273,train_28273,agriculture bare_ground clear habitation primary road water,clear,primary water other,primary water other clear
28274,28274,28274,28274,28274,train_28274,agriculture clear primary road water,clear,primary water other,primary water other clear
28275,28275,28275,28275,28275,train_28275,agriculture haze primary road,haze,primary other,primary other haze
28276,28276,28276,28276,28276,train_28276,agriculture clear habitation primary,clear,primary other,primary other clear
28277,28277,28277,28277,28277,train_28277,clear cultivation habitation primary road water,clear,primary water other,primary water other clear
28278,28278,28278,28278,28278,train_28278,clear primary,clear,primary,primary clear
28279,28279,28279,28279,28279,train_28279,clear primary,clear,primary,primary clear
28280,28280,28280,28280,28280,train_28280,agriculture clear primary road,clear,primary other,primary other clear
28281,28281,28281,28281,28281,train_28281,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28282,28282,28282,28282,28282,train_28282,clear primary water,clear,primary water,primary water clear
28283,28283,28283,28283,28283,train_28283,clear primary,clear,primary,primary clear
28284,28284,28284,28284,28284,train_28284,cloudy,cloudy,none,none cloudy
28285,28285,28285,28285,28285,train_28285,clear primary,clear,primary,primary clear
28286,28286,28286,28286,28286,train_28286,agriculture habitation haze primary road,haze,primary other,primary other haze
28287,28287,28287,28287,28287,train_28287,agriculture clear primary road,clear,primary other,primary other clear
28288,28288,28288,28288,28288,train_28288,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
28289,28289,28289,28289,28289,train_28289,agriculture habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
28290,28290,28290,28290,28290,train_28290,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
28291,28291,28291,28291,28291,train_28291,clear primary,clear,primary,primary clear
28292,28292,28292,28292,28292,train_28292,cloudy,cloudy,none,none cloudy
28293,28293,28293,28293,28293,train_28293,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
28294,28294,28294,28294,28294,train_28294,clear conventional_mine habitation primary road,clear,primary other,primary other clear
28295,28295,28295,28295,28295,train_28295,haze primary water,haze,primary water,primary water haze
28296,28296,28296,28296,28296,train_28296,haze primary,haze,primary,primary haze
28297,28297,28297,28297,28297,train_28297,artisinal_mine clear habitation primary road water,clear,primary water other,primary water other clear
28298,28298,28298,28298,28298,train_28298,clear primary,clear,primary,primary clear
28299,28299,28299,28299,28299,train_28299,clear primary water,clear,primary water,primary water clear
28300,28300,28300,28300,28300,train_28300,clear cultivation primary slash_burn,clear,primary other,primary other clear
28301,28301,28301,28301,28301,train_28301,clear primary,clear,primary,primary clear
28302,28302,28302,28302,28302,train_28302,agriculture clear cultivation primary,clear,primary other,primary other clear
28303,28303,28303,28303,28303,train_28303,haze primary,haze,primary,primary haze
28304,28304,28304,28304,28304,train_28304,agriculture clear primary road,clear,primary other,primary other clear
28305,28305,28305,28305,28305,train_28305,clear primary,clear,primary,primary clear
28306,28306,28306,28306,28306,train_28306,clear habitation primary road,clear,primary other,primary other clear
